x,y,z,label
-0.0992,-0.0013,-1.0146,2
-0.103,0.0005,-1.0122,2
-0.1025,-0.0005,-1.0153,2
-0.1003,-0.0007,-1.0138,2
-0.1017,-0.0007,-1.0151,2
-0.1024,-0.0016,-1.0127,2
-0.1018,-0.0006,-1.0183,2
-0.1014,-0.0004,-1.0178,2
-0.1023,-0.0005,-1.016,2
-0.103,-0.0007,-1.0134,2
-0.1023,-0.001,-1.0144,2
-0.1033,-0.0004,-1.0159,2
-0.1019,-0.0007,-1.0138,2
-0.1062,-0.0001,-1.0204,2
-0.1006,-0.0009,-1.0222,2
-0.1031,-0.0005,-1.0167,2
-0.1031,-0.0005,-1.0164,2
-0.1019,-0.0009,-1.017,2
-0.1018,-0.0011,-1.0154,2
-0.1031,-0.0006,-1.015,2
-0.1011,-0.0009,-1.0166,2
-0.1018,-0.0005,-1.0155,2
-0.108,0.0004,-1.022,2
-0.0994,-0.0009,-1.0203,2
-0.1016,-0.0009,-1.0149,2
-0.1047,-0.0001,-1.0167,2
-0.1022,-0.0005,-1.0171,2
-0.0995,-0.0007,-1.0166,2
-0.1039,-0.0004,-1.0175,2
-0.1028,-0.0005,-1.016,2
-0.101,-0.0005,-1.0144,2
-0.1022,0.0308,-1.0159,2
-0.1018,-0.0005,-1.016,2
-0.1008,-0.0005,-1.0162,2
-0.1018,0.0004,-1.0168,2
-0.1019,-0.0006,-1.0146,2
-0.101,-0.0005,-1.0173,2
-0.0995,-0.0006,-1.0151,2
-0.1003,-0.0006,-1.0214,2
-0.1057,0.0009,-1.0154,2
-0.0978,-0.0015,-1.0151,2
-0.0968,-0.0006,-1.0123,2
-0.1051,0.0006,-1.015,2
-0.1019,0.0002,-1.015,2
-0.0979,-0.0013,-1.014,2
-0.1024,0.0004,-1.0298,2
-0.1002,-0.0001,-1.0214,2
-0.105,-0.0022,-1.0095,2
-0.0986,-0.0006,-0.9988,2
-0.1093,0.0024,-1.0061,2
-0.1011,-0.0005,-1.0112,2
-0.1007,-0.0009,-1.0172,2
-0.1003,0.0005,-1.0153,2
-0.1039,0.0004,-1.0148,2
-0.1003,-0.0007,-1.0153,2
-0.1023,-0.0005,-1.0166,2
-0.1034,-0.0007,-1.0153,2
-0.0996,0.0,-1.0148,2
-0.1025,-0.0009,-1.015,2
-0.1007,-0.0002,-1.0151,2
-0.1022,-0.0009,-1.0157,2
-0.1,-0.0007,-1.0129,2
-0.1029,-0.0005,-1.0164,2
-0.1017,-0.0004,-1.0121,2
-0.1017,-0.0005,-1.0127,2
-0.1025,-0.0004,-1.0156,2
-0.1019,-0.0006,-1.0146,2
-0.1014,-0.0004,-1.0143,2
-0.1021,-0.0005,-1.0162,2
-0.1034,-0.001,-1.0139,2
-0.1017,-0.0001,-1.0172,2
-0.1028,-0.0009,-1.0157,2
-0.1013,-0.0004,-1.0176,2
-0.1025,0.0,-1.014,2
-0.1012,-0.0005,-1.0148,2
-0.1019,-0.0002,-1.0153,2
-0.1022,-0.001,-1.0166,2
-0.1013,-0.0005,-1.0154,2
-0.1035,-0.0006,-1.0154,2
-0.1016,0.0001,-1.0159,2
-0.1023,-0.001,-1.0165,2
-0.1014,-0.0007,-1.0145,2
-0.1024,-0.0006,-1.0156,2
-0.1021,-0.0006,-1.0173,2
-0.1011,-0.0006,-1.0157,2
-0.1019,0.0,-1.0161,2
-0.1008,-0.0006,-1.0175,2
-0.1023,-0.0009,-1.0172,2
-0.101,-0.0006,-1.0151,2
-0.1023,-0.0007,-1.0164,2
-0.1014,-0.0001,-1.0162,2
-0.1023,-0.0005,-1.0161,2
-0.1017,-0.0009,-1.0173,2
-0.1011,-0.0006,-1.0138,2
-0.1017,-0.0006,-1.0159,2
-0.1017,-0.0006,-1.0162,2
-0.1016,-0.0006,-1.0154,2
-0.1017,-0.0002,-1.015,2
-0.1025,-0.0005,-1.0172,2
-0.1017,-0.0006,-1.0165,2
-0.1011,-0.0007,-1.0154,2
-0.1013,-0.0005,-1.0154,2
-0.1008,-0.0005,-1.0153,2
-0.1011,-0.0006,-1.0159,2
-0.1011,-0.0007,-1.0144,2
-0.1017,-0.0005,-1.015,2
-0.1017,-0.0012,-1.0151,2
-0.1011,-0.0007,-1.0148,2
-0.101,-0.0005,-1.0154,2
-0.1011,-0.0005,-1.0146,2
-0.1007,-0.0006,-1.0156,2
-0.101,-0.001,-1.0149,2
-0.1016,-0.0001,-1.0155,2
-0.1018,-0.0005,-1.015,2
-0.1022,-0.0007,-1.0172,2
-0.101,-0.0009,-1.0155,2
-0.1018,-0.0005,-1.0148,2
-0.1007,-0.0006,-1.0159,2
-0.1021,-0.0005,-1.0161,2
-0.1021,-0.0006,-1.015,2
-0.1016,-0.0007,-1.0142,2
-0.1007,-0.0007,-1.015,2
-0.1012,-0.0004,-1.0161,2
-0.1007,-0.0005,-1.0149,2
-0.1018,-0.0007,-1.0132,2
-0.1023,-0.0007,-1.0146,2
-0.1021,-0.0004,-1.0138,2
-0.1014,-0.0009,-1.0144,2
-0.1018,-0.0006,-1.0144,2
-0.1019,-0.0005,-1.0149,2
-0.1014,-0.0002,-1.0145,2
-0.1013,-0.0004,-1.0135,2
-0.1007,0.0002,-1.014,2
-0.1021,-0.0006,-1.0156,2
-0.0999,-0.0006,-1.0139,2
-0.1007,-0.0006,-1.0154,2
-0.1002,-0.001,-1.0138,2
-0.1025,-0.0001,-1.0177,2
-0.1014,-0.0002,-1.0156,2
-0.1028,-0.0006,-1.0154,2
-0.1021,-0.0007,-1.0151,2
-0.1018,-0.0006,-1.0168,2
-0.1019,-0.0005,-1.015,2
-0.1022,-0.0004,-1.0161,2
-0.1012,-0.0005,-1.0159,2
-0.1018,-0.0005,-1.0155,2
-0.1014,-0.0009,-1.0156,2
-0.1013,-0.0004,-1.015,2
-0.1013,-0.0005,-1.0148,2
-0.1021,-0.0005,-1.0176,2
-0.1012,-0.0006,-1.0172,2
-0.1014,-0.0002,-1.0161,2
-0.1016,-0.0005,-1.0161,2
-0.1012,-0.001,-1.0159,2
-0.1014,-0.0005,-1.0151,2
-0.1014,-0.0006,-1.0155,2
-0.1024,-0.0009,-1.0154,2
-0.1013,-0.0005,-1.016,2
-0.101,-0.0005,-1.0156,2
-0.1029,-0.0001,-1.0143,2
-0.1007,-0.0004,-1.0164,2
-0.1012,-0.0006,-1.014,2
-0.1017,-0.0004,-1.0135,2
-0.1023,-0.0006,-1.0143,2
-0.1011,-0.0007,-1.0148,2
-0.1013,0.0004,-1.0177,2
-0.101,-0.0004,-1.0138,2
-0.1005,-0.0002,-1.0164,2
-0.101,-0.0005,-1.0153,2
-0.1002,-0.0006,-1.0177,2
-0.1011,-0.0005,-1.014,2
-0.1008,-0.0006,-1.0145,2
-0.1008,-0.0005,-1.015,2
-0.1012,-0.0006,-1.015,2
-0.1008,-0.0006,-1.0139,2
-0.1018,-0.0006,-1.0154,2
-0.1016,-0.0005,-1.0151,2
-0.1008,-0.0006,-1.0157,2
-0.1007,-0.0006,-1.0155,2
-0.1022,-0.0005,-1.016,2
-0.1024,-0.0006,-1.0151,2
-0.1016,-0.0007,-1.0137,2
-0.1006,-0.0007,-1.016,2
-0.1005,-0.0005,-1.0184,2
-0.1013,-0.0001,-1.0171,2
-0.1007,-0.0007,-1.0134,2
-0.1019,-0.0006,-1.0153,2
-0.1019,-0.0006,-1.0165,2
-0.1008,-0.0002,-1.0153,2
-0.1023,-0.0006,-1.0159,2
-0.1023,-0.0006,-1.0155,2
-0.1021,-0.0009,-1.0151,2
-0.1007,-0.0007,-1.015,2
-0.1008,-0.0007,-1.0154,2
-0.1008,-0.0007,-1.0157,2
-0.1024,-0.0005,-1.0151,2
-0.1006,-0.0007,-1.0146,2
-0.101,-0.0004,-1.0153,2
-0.1019,-0.0002,-1.0165,2
-0.1028,-0.0006,-1.0166,2
-0.1017,-0.0009,-1.0171,2
-0.1008,-0.0002,-1.0154,2
-0.1022,-0.0004,-1.015,2
-0.1008,-0.0002,-1.0146,2
-0.1014,-0.0005,-1.0155,2
-0.1016,-0.0007,-1.015,2
-0.1027,-0.0007,-1.0143,2
-0.1018,-0.0005,-1.016,2
-0.1023,-0.0005,-1.0143,2
-0.1012,-0.0004,-1.0156,2
-0.1006,-0.0005,-1.0109,2
-0.1028,-0.0004,-1.0126,2
-0.1008,-0.0009,-1.0149,2
-0.1021,-0.0006,-1.0165,2
-0.1022,-0.0005,-1.0156,2
-0.1002,-0.0011,-1.0153,2
-0.1024,-0.0007,-1.0143,2
-0.1023,-0.0004,-1.0159,2
-0.1016,-0.0006,-1.0151,2
-0.1016,-0.0006,-1.0138,2
-0.1018,-0.0006,-1.0157,2
-0.1018,-0.0005,-1.0156,2
-0.1017,-0.0009,-1.0166,2
-0.1011,-0.0007,-1.0154,2
-0.1017,-0.0005,-1.0146,2
-0.1018,-0.0007,-1.0149,2
-0.1017,-0.0006,-1.0168,2
-0.1018,-0.0005,-1.0156,2
-0.1013,-0.0005,-1.0179,2
-0.1023,-0.0002,-1.0156,2
-0.1021,-0.0007,-1.0168,2
-0.1002,-0.0004,-1.0166,2
-0.1019,-0.0004,-1.0159,2
-0.1016,-0.0004,-1.0159,2
-0.1011,-0.0006,-1.0162,2
-0.1016,-0.0007,-1.0148,2
-0.1013,-0.0007,-1.014,2
-0.1011,-0.0006,-1.0165,2
-0.1023,-0.0007,-1.0154,2
-0.1016,-0.0001,-1.0151,2
-0.1013,-0.0005,-1.016,2
-0.1018,-0.0002,-1.0159,2
-0.1011,-0.0007,-1.0159,2
-0.1025,-0.0007,-1.0137,2
-0.1017,-0.0007,-1.015,2
-0.1014,-0.0002,-1.0171,2
-0.1011,-0.0006,-1.0171,2
-0.101,-0.0006,-1.0177,2
-0.1013,-0.0007,-1.0162,2
-0.1013,-0.0005,-1.0161,2
-0.1013,-0.0004,-1.015,2
-0.1017,-0.0004,-1.0153,2
-0.1014,-0.0005,-1.0145,2
-0.1018,-0.0007,-1.0138,2
-0.1012,-0.0016,-1.0143,2
-0.1013,-0.0001,-1.015,2
-0.1021,0.0002,-1.0173,2
-0.1016,-0.0009,-1.0154,2
-0.1023,-0.0006,-1.0157,2
-0.1014,-0.0009,-1.0154,2
-0.1019,-0.0007,-1.015,2
-0.1018,-0.0006,-1.0148,2
-0.1011,-0.0006,-1.015,2
-0.1022,-0.0005,-1.0157,2
-0.1021,-0.0005,-1.0166,2
-0.1014,-0.0009,-1.0161,2
-0.104,-0.0006,-1.0145,2
-0.1012,-0.0009,-1.0146,2
-0.1039,-0.0006,-1.0161,2
-0.1021,0.0001,-1.0155,2
-0.1013,-0.0005,-1.0151,2
-0.1019,-0.0009,-1.0159,2
-0.1031,-0.0013,-1.0151,2
-0.1029,-0.0007,-1.0157,2
-0.1011,-0.0007,-1.0156,2
-0.1033,-0.0001,-1.0153,2
-0.1017,-0.0002,-1.016,2
-0.1024,-0.0002,-1.0153,2
-0.1017,-0.0006,-1.0153,2
-0.1028,-0.0007,-1.0157,2
-0.1011,-0.0005,-1.0143,2
-0.1022,-0.001,-1.0142,2
-0.1017,-0.0006,-1.0165,2
-0.1013,-0.0005,-1.0142,2
-0.1022,-0.0004,-1.0145,2
-0.1017,-0.0005,-1.0149,2
-0.1018,-0.0007,-1.0146,2
-0.1014,-0.0004,-1.0165,2
-0.1016,-0.0005,-1.0131,2
-0.1021,-0.0001,-1.0155,2
-0.1025,-0.0006,-1.016,2
-0.1018,-0.0005,-1.015,2
-0.1016,-0.0005,-1.0157,2
-0.1024,-0.0005,-1.014,2
-0.1014,-0.0006,-1.0151,2
-0.1023,-0.0006,-1.0149,2
-0.1019,-0.0005,-1.0148,2
-0.1017,-0.0004,-1.0153,2
-0.1018,-0.0009,-1.0162,2
-0.1012,-0.0006,-1.0155,2
-0.1012,-0.0006,-1.015,2
-0.1012,-0.0005,-1.0153,2
-0.1025,-0.0007,-1.015,2
-0.1014,-0.0002,-1.015,2
-0.1024,-0.0006,-1.0164,2
-0.1021,-0.0006,-1.015,2
-0.1018,-0.0009,-1.0151,2
-0.1016,-0.0006,-1.0146,2
-0.1021,-0.0009,-1.0159,2
-0.1019,-0.0007,-1.0151,2
-0.1021,-0.0007,-1.0148,2
-0.1017,-0.0007,-1.0157,2
-0.1013,-0.0002,-1.0145,2
-0.1012,-0.0002,-1.0156,2
-0.1002,-0.0009,-1.0148,2
-0.1023,-0.0005,-1.0171,2
-0.1014,-0.0007,-1.0148,2
-0.1023,0.0001,-1.0178,2
-0.1017,0.0,-1.0159,2
-0.1024,-0.0001,-1.0177,2
-0.1012,-0.0005,-1.0153,2
-0.101,-0.0005,-1.016,2
-0.1016,-0.0005,-1.0155,2
-0.1011,-0.0006,-1.0151,2
-0.1023,-0.0005,-1.0168,2
-0.1002,-0.0006,-1.0149,2
-0.1027,-0.0005,-1.0148,2
-0.1006,-0.0001,-1.0153,2
-0.1008,-0.0004,-1.0139,2
-0.101,-0.0005,-1.0155,2
-0.1017,-0.0005,-1.015,2
-0.1013,-0.0004,-1.0145,2
-0.1017,-0.0005,-1.0148,2
-0.1024,-0.0011,-1.0153,2
-0.1019,-0.0009,-1.015,2
-0.1012,-0.0006,-1.0153,2
-0.1017,-0.0004,-1.0143,2
-0.1018,-0.0004,-1.0154,2
-0.1006,-0.0006,-1.0153,2
-0.1023,-0.0005,-1.0148,2
-0.1011,-0.0006,-1.0153,2
-0.1008,-0.0005,-1.0155,2
-0.101,-0.0006,-1.0153,2
-0.1018,-0.0001,-1.0142,2
-0.101,-0.001,-1.0156,2
-0.1011,-0.0004,-1.0164,2
-0.1023,-0.0005,-1.0161,2
-0.1016,-0.0006,-1.0183,2
-0.1011,0.0,-1.0146,2
-0.1016,-0.0002,-1.015,2
-0.1014,-0.0002,-1.0149,2
-0.1023,-0.001,-1.016,2
-0.1021,-0.0002,-1.0165,2
-0.1011,-0.0006,-1.0164,2
-0.1019,-0.0005,-1.0153,2
-0.1011,-0.0005,-1.0146,2
-0.1013,-0.0007,-1.0162,2
-0.1017,-0.0004,-1.0144,2
-0.1019,-0.0005,-1.0151,2
-0.1029,-0.0006,-1.0155,2
-0.1006,-0.0006,-1.0155,2
-0.1018,-0.0006,-1.0164,2
-0.1019,-0.0006,-1.0153,2
-0.1006,-0.0005,-1.0159,2
-0.1019,-0.0005,-1.0159,2
-0.1008,-0.0006,-1.0157,2
-0.101,-0.0007,-1.0155,2
-0.1016,-0.0007,-1.0165,2
-0.1014,-0.0006,-1.0159,2
-0.1013,-0.0006,-1.0155,2
-0.1001,-0.0006,-1.0144,2
-0.1013,-0.0007,-1.0145,2
-0.1007,-0.0006,-1.0135,2
-0.1021,-0.0005,-1.0142,2
-0.1016,-0.0006,-1.0146,2
-0.1018,-0.0004,-1.0144,2
-0.1018,-0.0005,-1.0143,2
-0.1016,-0.0007,-1.0131,2
-0.1011,-0.0004,-1.0155,2
-0.1025,-0.0006,-1.016,2
-0.1013,-0.0005,-1.0146,2
-0.1005,-0.0009,-1.0151,2
-0.1023,-0.0006,-1.0162,2
-0.1013,-0.0004,-1.0149,2
-0.1011,-0.0005,-1.0154,2
-0.1012,-0.0007,-1.0148,2
-0.101,-0.0006,-1.0168,2
-0.1013,-0.0006,-1.015,2
-0.1018,-0.0006,-1.0156,2
-0.1025,-0.0007,-1.0167,2
-0.1017,-0.0009,-1.0164,2
-0.1012,-0.0005,-1.0153,2
-0.1017,-0.0002,-1.015,2
-0.1022,-0.0006,-1.0159,2
-0.1016,-0.0004,-1.0154,2
-0.1022,-0.0011,-1.015,2
-0.1006,-0.0006,-1.0149,2
-0.1014,-0.0006,-1.0149,2
-0.101,-0.0006,-1.015,2
-0.1017,-0.0004,-1.0155,2
-0.1014,-0.0005,-1.0149,2
-0.1011,-0.0006,-1.0159,2
-0.1028,-0.0006,-1.0144,2
-0.1003,-0.0005,-1.0146,2
-0.1014,-0.0006,-1.0171,2
-0.1017,-0.0007,-1.015,2
-0.1014,-0.0007,-1.0176,2
-0.1018,-0.0006,-1.0151,2
-0.1027,0.0,-1.0164,2
-0.1019,-0.0004,-1.0149,2
-0.1012,-0.0006,-1.0139,2
-0.1012,-0.0009,-1.0146,2
-0.1005,-0.0007,-1.0146,2
-0.1018,-0.0002,-1.0149,2
-0.1012,-0.0009,-1.0146,2
-0.1014,-0.0005,-1.015,2
-0.1012,-0.0004,-1.0149,2
-0.1008,-0.0005,-1.0151,2
-0.1013,-0.0006,-1.0148,2
-0.1006,-0.0006,-1.0146,2
-0.1018,-0.0004,-1.0146,2
-0.1013,-0.0005,-1.0138,2
-0.1017,-0.0006,-1.0155,2
-0.1017,-0.0002,-1.0149,2
-0.1011,-0.0006,-1.0151,2
-0.1016,-0.0005,-1.0151,2
-0.1018,-0.0004,-1.0151,2
-0.1012,-0.0005,-1.0156,2
-0.1008,-0.0007,-1.0155,2
-0.1006,-0.0006,-1.0149,2
-0.1016,-0.0004,-1.0149,2
-0.1007,-0.0006,-1.0151,2
-0.1012,-0.001,-1.0149,2
-0.1001,-0.0011,-1.0151,2
-0.101,-0.0004,-1.016,2
-0.1008,-0.0005,-1.0162,2
-0.1024,-0.0006,-1.0182,2
-0.1005,-0.0004,-1.0157,2
-0.1018,-0.0007,-1.015,2
-0.1005,-0.0001,-1.0153,2
-0.1011,-0.0005,-1.015,2
-0.1016,-0.0009,-1.015,2
-0.1016,-0.0006,-1.0155,2
-0.101,-0.0005,-1.0164,2
-0.1017,-0.0002,-1.0154,2
-0.1014,-0.0007,-1.0145,2
-0.1014,-0.0005,-1.0155,2
-0.1023,-0.0002,-1.0145,2
-0.1005,-0.001,-1.0161,2
-0.1014,-0.0007,-1.0164,2
-0.101,-0.0007,-1.0159,2
-0.1013,-0.0006,-1.014,2
-0.1016,-0.0005,-1.014,2
-0.1006,-0.0005,-1.0156,2
-0.1019,-0.0004,-1.0145,2
-0.1014,-0.0007,-1.0134,2
-0.1016,-0.0005,-1.0153,2
-0.1014,-0.0004,-1.0153,2
-0.1016,-0.0007,-1.0171,2
-0.1021,-0.0007,-1.0168,2
-0.1003,-0.0006,-1.0154,2
-0.1014,-0.0004,-1.014,2
-0.1011,-0.0006,-1.0134,2
-0.1016,-0.0009,-1.0145,2
-0.1013,-0.0009,-1.0135,2
-0.1005,-0.0004,-1.0161,2
-0.1022,-0.0005,-1.0159,2
-0.1018,-0.0009,-1.0157,2
-0.1016,-0.0005,-1.0155,2
-0.1019,-0.0006,-1.0149,2
-0.1014,-0.0005,-1.0154,2
-0.1018,-0.0007,-1.0156,2
-0.1024,-0.0005,-1.0156,2
-0.1018,-0.0005,-1.0145,2
-0.1019,-0.0007,-1.0156,2
-0.1027,-0.0005,-1.0162,2
-0.1023,-0.0005,-1.0156,2
-0.1025,-0.0002,-1.0155,2
-0.1018,-0.0006,-1.0145,2
-0.1018,-0.0007,-1.015,2
-0.1019,-0.0011,-1.0155,2
-0.1027,-0.0006,-1.0157,2
-0.1021,-0.0006,-1.0165,2
-0.1014,-0.0002,-1.0149,2
-0.1018,-0.0004,-1.0164,2
-0.1012,-0.0007,-1.0153,2
-0.1017,-0.0007,-1.0159,2
-0.1016,-0.0007,-1.0159,2
-0.1021,-0.0006,-1.0155,2
-0.1012,-0.0001,-1.015,2
-0.1017,-0.001,-1.0117,2
-0.1014,-0.001,-1.0182,2
-0.1014,-0.0011,-1.0164,2
-0.1018,-0.0006,-1.0167,2
-0.1011,-0.0005,-1.0138,2
-0.1028,-0.0004,-1.0166,2
-0.1007,-0.0006,-1.0144,2
-0.1018,-0.0004,-1.0168,2
-0.1017,-0.0007,-1.015,2
-0.1019,-0.0009,-1.014,2
-0.1014,-0.0009,-1.0167,2
-0.1003,-0.0006,-1.0151,2
-0.1008,0.0,-1.0146,2
-0.1013,-0.0006,-1.0151,2
-0.1012,-0.0005,-1.0149,2
-0.1013,-0.0002,-1.0154,2
-0.1024,-0.0009,-1.016,2
-0.1006,-0.0004,-1.0164,2
-0.1027,-0.0005,-1.0165,2
-0.1005,-0.0005,-1.0155,2
-0.1021,-0.0007,-1.0172,2
-0.1024,-0.0006,-1.0137,2
-0.1023,-0.0005,-1.0167,2
-0.1017,-0.0006,-1.0168,2
-0.1021,-0.0006,-1.0144,2
-0.1011,-0.0004,-1.0151,2
-0.1016,-0.0006,-1.0155,2
-0.1019,-0.0009,-1.0153,2
-0.1018,-0.0006,-1.0144,2
-0.1007,-0.0004,-1.015,2
-0.101,-0.0006,-1.0161,2
-0.1024,-0.0006,-1.0153,2
-0.1006,-0.0005,-1.0149,2
-0.1023,-0.0005,-1.0175,2
-0.1017,-0.0009,-1.014,2
-0.1041,0.0002,-1.0183,2
-0.1022,-0.0006,-1.0164,2
-0.1024,-0.0007,-1.0137,2
-0.1025,-0.0005,-1.015,2
-0.1025,-0.0004,-1.0159,2
-0.1021,-0.0007,-1.0162,2
-0.1022,-0.0001,-1.0162,2
-0.1018,-0.0005,-1.0159,2
-0.1017,-0.0001,-1.0146,2
-0.1014,-0.0005,-1.0159,2
-0.1019,0.0001,-1.0168,2
-0.1027,-0.0006,-1.0156,2
-0.1023,-0.0007,-1.0145,2
-0.1028,0.0,-1.0148,2
-0.1012,-0.0005,-1.0154,2
-0.1024,-0.0006,-1.0151,2
-0.1023,-0.0011,-1.0149,2
-0.1016,-0.0004,-1.0151,2
-0.1016,-0.0004,-1.0148,2
-0.1027,-0.0007,-1.015,2
-0.1027,-0.0005,-1.0146,2
-0.1016,-0.0005,-1.0151,2
-0.1018,-0.0006,-1.0151,2
-0.1029,-0.0004,-1.0156,2
-0.101,-0.0006,-1.0156,2
-0.1013,-0.0007,-1.0144,2
-0.101,-0.0001,-1.0154,2
-0.1021,-0.0007,-1.0148,2
-0.1017,-0.0007,-1.0144,2
-0.1021,-0.0007,-1.0153,2
-0.1012,-0.0005,-1.0135,2
-0.1027,-0.0005,-1.0154,2
-0.1018,-0.0004,-1.0148,2
-0.1019,-0.0005,-1.0149,2
-0.1003,-0.0005,-1.0153,2
-0.1019,-0.0005,-1.0165,2
-0.1022,-0.0005,-1.0164,2
-0.1024,-0.0005,-1.0166,2
-0.1027,-0.0002,-1.0166,2
-0.1021,-0.0004,-1.0159,2
-0.1021,-0.0002,-1.0165,2
-0.1024,-0.0007,-1.0159,2
-0.1019,-0.0005,-1.0154,2
-0.1014,0.0,-1.0155,2
-0.1016,-0.0002,-1.0155,2
-0.1016,-0.0011,-1.0159,2
-0.1019,-0.0009,-1.015,2
-0.1008,-0.0011,-1.0157,2
-0.1007,-0.0007,-1.0145,2
-0.1013,-0.0007,-1.0159,2
-0.1017,-0.0006,-1.0155,2
-0.1005,-0.0005,-1.0164,2
-0.1013,-0.0005,-1.0151,2
-0.103,-0.0007,-1.0155,2
-0.1021,-0.0007,-1.0149,2
-0.1022,-0.0005,-1.0149,2
-0.1006,-0.0001,-1.0137,2
-0.1017,-0.0005,-1.014,2
-0.1019,-0.0004,-1.0146,2
-0.1024,-0.0009,-1.0173,2
-0.1018,-0.0004,-1.0148,2
-0.1008,-0.0006,-1.0179,2
-0.1014,-0.0004,-1.0161,2
-0.1016,0.0,-1.015,2
-0.1008,-0.0007,-1.015,2
-0.1014,-0.0004,-1.015,2
-0.1028,-0.0004,-1.0151,2
-0.1011,-0.0007,-1.0149,2
-0.1021,-0.0004,-1.0145,2
-0.1017,-0.0005,-1.0159,2
-0.1024,-0.0009,-1.0159,2
-0.1025,-0.0007,-1.0155,2
-0.1012,-0.0001,-1.0157,2
-0.1012,-0.0006,-1.014,2
-0.1016,-0.0006,-1.0143,2
-0.1021,-0.0005,-1.0172,2
-0.1008,-0.001,-1.0187,2
-0.1007,-0.0012,-1.0159,2
-0.1034,-0.0005,-1.0149,2
-0.101,-0.0006,-1.0146,2
-0.101,-0.0004,-1.0154,2
-0.1012,-0.0011,-1.0156,2
-0.1012,-0.0006,-1.0164,2
-0.101,-0.0007,-1.0154,2
-0.1013,-0.0009,-1.0146,2
-0.1011,-0.0005,-1.0162,2
-0.1019,-0.0006,-1.0153,2
-0.1021,-0.0002,-1.0148,2
-0.1005,-0.0005,-1.0153,2
-0.1019,-0.0006,-1.0153,2
-0.1008,-0.0005,-1.015,2
-0.1028,-0.0005,-1.0156,2
-0.1011,-0.0009,-1.0154,2
-0.1021,-0.0005,-1.0153,2
-0.1028,-0.0004,-1.016,2
-0.1022,-0.0007,-1.0173,2
-0.1022,-0.0007,-1.016,2
-0.1008,-0.0005,-1.0149,2
-0.1014,-0.0007,-1.0151,2
-0.1021,-0.0007,-1.016,2
-0.1021,-0.0001,-1.0166,2
-0.1012,-0.0005,-1.0154,2
-0.1016,-0.0007,-1.0166,2
-0.1013,-0.0006,-1.0153,2
-0.1017,-0.0006,-1.0149,2
-0.1024,-0.0007,-1.0166,2
-0.101,-0.0005,-1.0146,2
-0.1019,-0.0009,-1.0146,2
-0.1019,-0.0007,-1.0146,2
-0.1013,-0.0006,-1.015,2
-0.1018,-0.0001,-1.014,2
-0.1023,-0.0006,-1.0122,2
-0.1021,-0.0005,-1.0161,2
-0.1008,-0.0009,-1.0123,2
-0.1035,-0.0004,-1.0128,2
-0.1003,-0.0007,-1.0138,2
-0.1011,-0.0005,-1.0145,2
-0.1003,-0.0007,-1.0154,2
-0.1024,-0.0009,-1.0151,2
-0.1013,-0.0005,-1.0149,2
-0.1014,-0.0005,-1.0165,2
-0.1017,-0.001,-1.016,2
-0.1016,-0.0004,-1.0155,2
-0.1008,-0.0006,-1.0162,2
-0.1014,-0.0007,-1.015,2
-0.1019,-0.0007,-1.0155,2
-0.101,-0.0007,-1.0157,2
-0.101,-0.0004,-1.016,2
-0.1018,-0.0006,-1.0148,2
-0.1013,-0.0007,-1.0157,2
-0.1023,-0.0007,-1.0162,2
-0.1027,-0.0006,-1.0159,2
-0.1016,-0.0001,-1.0159,2
-0.1022,-0.0005,-1.016,2
-0.1019,-0.0001,-1.0156,2
-0.1014,-0.0002,-1.0156,2
-0.1021,-0.0006,-1.0164,2
-0.1017,-0.0007,-1.0161,2
-0.1016,-0.0002,-1.0168,2
-0.1016,-0.0006,-1.016,2
-0.1024,-0.0005,-1.0154,2
-0.1024,-0.0005,-1.0146,2
-0.1017,-0.0004,-1.016,2
-0.1017,-0.0009,-1.0153,2
-0.1014,-0.0006,-1.0148,2
-0.1017,-0.0005,-1.0156,2
-0.1017,-0.0006,-1.0143,2
-0.1017,-0.0006,-1.0166,2
-0.1024,-0.0006,-1.0178,2
-0.1021,-0.0005,-1.0145,2
-0.1033,-0.0005,-1.0146,2
-0.1016,-0.0007,-1.0138,2
-0.1023,0.0,-1.0159,2
-0.1021,-0.0007,-1.0162,2
-0.1025,-0.0005,-1.0189,2
-0.1017,-0.0007,-1.0172,2
-0.1027,0.0002,-1.0192,2
-0.101,-0.0002,-1.0166,2
-0.1017,-0.0002,-1.0154,2
-0.1013,-0.0006,-1.0139,2
-0.1024,-0.0007,-1.0144,2
-0.1021,-0.0006,-1.0154,2
-0.1024,-0.0006,-1.016,2
-0.1014,-0.0007,-1.0142,2
-0.1025,-0.0005,-1.0142,2
-0.1016,-0.0005,-1.0165,2
-0.1019,-0.0005,-1.0167,2
-0.1013,-0.0006,-1.0159,2
-0.1011,-0.0005,-1.0157,2
-0.1023,-0.0007,-1.016,2
-0.1019,-0.0005,-1.015,2
-0.1017,-0.0006,-1.0143,2
-0.1003,0.0001,-1.0138,2
-0.1016,-0.0004,-1.0159,2
-0.1012,-0.001,-1.0157,2
-0.1022,-0.0007,-1.0144,2
-0.1007,-0.0006,-1.0153,2
-0.1011,-0.0007,-1.0167,2
-0.103,-0.0004,-1.0154,2
-0.101,-0.0005,-1.0146,2
-0.1028,-0.0005,-1.0149,2
-0.1019,-0.0005,-1.0146,2
-0.1014,-0.0006,-1.0139,2
-0.1013,-0.0004,-1.0154,2
